Absol,(9, 3),planted=(9, 3),detonate=29.0,action=0,Qvals=[2.4907000064849854, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0]
SyouTa,(7, 4),planted=(9, 3),detonate=28.0,action=4,Qvals=[2.1356000900268555, -1000000000.0, -1000000000.0, -1000000000.0, 2.1357998847961426, -1000000000.0, 2.1006999015808105, -1000000000.0, 2.0999999046325684, -1000000000.0]
Absol,(9, 3),planted=(9, 3),detonate=28.0,action=0,Qvals=[2.090399980545044, -1000000000.0, 1.8791999816894531, -1000000000.0, 2.0608999729156494, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0]
SyouTa,(7, 4),planted=(8, 3),detonate=28.0,action=4,Qvals=[2.112499952316284, -1000000000.0, -1000000000.0, -1000000000.0, 2.123300075531006, -1000000000.0, 2.0761001110076904, -1000000000.0, 2.076200008392334, -1000000000.0]
Absol,(9, 3),planted=(9, 3),detonate=27.0,action=0,Qvals=[2.0476999282836914, -1000000000.0, 1.84660005569458, -1000000000.0, 2.0104000568389893, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0]
SyouTa,(7, 4),planted=(10, 3),detonate=26.0,action=4,Qvals=[2.0306999683380127, -1000000000.0, -1000000000.0, -1000000000.0, 2.0413999557495117, -1000000000.0, 1.9616999626159668, -1000000000.0, 2.0213000774383545, -1000000000.0]
Absol,(9, 3),planted=(9, 3),detonate=26.0,action=0,Qvals=[2.025700092315674, -1000000000.0, 1.833400011062622, -1000000000.0, 1.983199954032898, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0]
SyouTa,(7, 4),planted=(9, 3),detonate=24.0,action=4,Qvals=[1.9426000118255615, -1000000000.0, -1000000000.0, -1000000000.0, 1.9567999839782715, -1000000000.0, 1.8801000118255615, -1000000000.0, 1.916599988937378, -1000000000.0]
Absol,(9, 3),planted=(9, 3),detonate=25.0,action=0,Qvals=[2.0062999725341797, -1000000000.0, 1.8252999782562256, -1000000000.0, 1.9637999534606934, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0]
SyouTa,(7, 4),planted=(9, 3),detonate=24.0,action=4,Qvals=[1.940999984741211, -1000000000.0, -1000000000.0, -1000000000.0, 1.954300045967102, -1000000000.0, 1.8775999546051025, -1000000000.0, 1.9122999906539917, -1000000000.0]
Absol,(9, 3),planted=(9, 3),detonate=24.0,action=0,Qvals=[1.9855999946594238, -1000000000.0, 1.815500020980835, -1000000000.0, 1.9417999982833862, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0]
SyouTa,(7, 4),planted=(9, 3),detonate=24.0,action=4,Qvals=[2.010699987411499, -1000000000.0, -1000000000.0, -1000000000.0, 2.0364999771118164, -1000000000.0, 1.9740999937057495, -1000000000.0, 1.9835000038146973, -1000000000.0]
Absol,(9, 3),planted=(9, 3),detonate=23.0,action=0,Qvals=[2.1986000537872314, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0]
SyouTa,(7, 3),planted=(8, 4),detonate=22.0,action=0,Qvals=[2.3548998832702637, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0]
SyouTa,(7, 4),planted=(9, 3),detonate=20.0,action=0,Qvals=[2.2402000427246094, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0, -1000000000.0]
SyouTa,(7, 4),planted=(8, 3),detonate=20.0,action=0,Qvals=[1.8490999937057495, -1000000000.0, -1000000000.0, -1000000000.0, 1.4509999752044678, -1000000000.0, 1.520300030708313, -1000000000.0, 1.6354999542236328, -1000000000.0]
SyouTa,(7, 4),planted=(8, 2),detonate=18.0,action=0,Qvals=[1.6979999542236328, -1000000000.0, -1000000000.0, -1000000000.0, 1.3601000308990479, -1000000000.0, 1.3890000581741333, -1000000000.0, 1.5498000383377075, -1000000000.0]
SyouTa,(7, 4),planted=(9, 3),detonate=16.0,action=0,Qvals=[1.534000039100647, -1000000000.0, -1000000000.0, -1000000000.0, 1.2524000406265259, -1000000000.0, 1.2523000240325928, -1000000000.0, 1.4366999864578247, -1000000000.0]
SyouTa,(7, 4),planted=(10, 3),detonate=16.0,action=0,Qvals=[1.500100016593933, -1000000000.0, -1000000000.0, -1000000000.0, 1.2408000230789185, -1000000000.0, 1.226699948310852, -1000000000.0, 1.4337999820709229, -1000000000.0]
SyouTa,(7, 4),planted=(10, 2),detonate=16.0,action=0,Qvals=[1.4954999685287476, -1000000000.0, -1000000000.0, -1000000000.0, 1.2369999885559082, -1000000000.0, 1.219099998474121, -1000000000.0, 1.4434000253677368, -1000000000.0]
